sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.049833012,0.226058543,0.163921035,0.25636487399999996,0.092443839,1.277224224,4.12783208,0.906782557,0.18081281100000002,0.23844792399999998,0.212619817,0.119024042,0.020486556,0.23880597,0.671875,0.0078125,5.90625,5.8984375,0.124797645,1.0
0.044631110999999994,0.201179625,0.16714924,0.236961573,0.069812332,0.962779158,2.99656468,0.908618197,0.18667489199999998,0.229705094,0.20142802899999998,0.129064343,0.018099548,0.271186441,0.8526785709999999,0.1484375,6.1171875,5.96875,0.13302562699999998,1.0
0.04494372,0.21103321,0.167896679,0.238671587,0.070774908,1.010616109,3.386514974,0.90998408,0.188334797,0.22756457600000002,0.20577611399999998,0.12905835,0.02022756,0.23880597,0.29904513899999996,0.0078125,0.6484375,0.640625,0.270731707,1.0
0.048698955999999995,0.20889947600000003,0.16154359199999999,0.255321582,0.09377799,1.70719575,6.065000287999999,0.905499333,0.173448945,0.159676036,0.206506938,0.128289248,0.016913319,0.262295082,1.334635417,0.15625,6.46875,6.3125,0.281331423,1.0
0.09111936,0.13303056800000002,0.041082969,0.228157205,0.187074236,4.286667046,37.01635031,0.935641608,0.633295017,0.0,0.135916935,0.123620257,0.015904573,0.275862069,0.230324074,0.0078125,4.4140625,4.40625,0.098256501,1.0
0.080240429,0.145533923,0.121250737,0.24184070800000002,0.12058997099999999,2.9528437060000003,22.8660296,0.934460251,0.5809385429999999,0.0,0.159270116,0.127236489,0.018583043,0.262295082,0.48582175899999996,0.0078125,4.359375,4.3515625,0.122800718,1.0
0.076347103,0.143242977,0.118679152,0.23570231600000002,0.117023164,3.40864995,26.93859556,0.927764316,0.537783108,0.0,0.16037490000000001,0.122719278,0.017699115,0.275862069,0.140429688,0.0078125,0.6953125,0.6875,0.10479798,1.0
0.077850797,0.149528796,0.12519371699999998,0.239979058,0.11478534,2.9075499939999996,19.86283324,0.940860875,0.610160512,0.0,0.160468201,0.14177168099999998,0.016967126000000003,0.26666666699999997,0.350506757,0.0078125,4.8828125,4.875,0.119711538,1.0
0.088621873,0.129857072,0.042917693,0.214036471,0.171118778,2.539730034,20.10959893,0.964068209,0.738173785,0.0,0.130917547,0.12297581199999999,0.017738359,0.253968254,0.253787879,0.0078125,4.375,4.3671875,0.078600179,1.0
0.08447659699999999,0.133981016,0.072696817,0.222624232,0.149927415,3.999051671,42.12551564,0.93373752,0.5753545999999999,0.0,0.137654743,0.148467075,0.039215686,0.271186441,0.280273438,0.0078125,4.453125,4.4453125,0.107740506,1.0
0.083613156,0.133629783,0.11538779699999999,0.24279214100000002,0.127404343,3.621846614,24.59135834,0.9295041690000001,0.582089894,0.0,0.153446983,0.130283589,0.018735363,0.26666666699999997,0.238064236,0.0078125,4.3359375,4.328125,0.08111804,1.0
0.07337698599999999,0.15261044199999999,0.126907631,0.220883534,0.093975904,6.988463589,121.3872915,0.936580057,0.566636505,0.0,0.163812989,0.11712191599999999,0.021798365,0.25,0.609675481,0.0078125,4.8203125,4.8125,0.24963105100000002,1.0
0.08700133199999999,0.140069,0.10460325300000001,0.24191227199999998,0.137309019,3.7189360710000003,43.12629121,0.949458215,0.6593169839999999,0.0,0.15293749,0.11698540199999999,0.018539977,0.271186441,0.525331439,0.0078125,4.1328125,4.125,0.23020527899999998,1.0
0.08305633,0.138998979,0.113258427,0.239101124,0.125842697,3.128075501,23.30234636,0.9435453429999999,0.6270021410000001,0.0,0.154623105,0.12854321300000002,0.015920398,0.26666666699999997,0.261126894,0.0078125,4.984375,4.9765625,0.046752355,1.0
0.070247785,0.127355426,0.08842105300000001,0.19485380100000002,0.10643274900000001,2.1145373480000003,10.070498800000001,0.964297685,0.7303753390000001,0.095334633,0.139546333,0.102370609,0.030245747000000003,0.275862069,0.42691532299999996,0.0234375,2.5234375,2.5,0.169166667,1.0
0.07228982,0.126800618,0.088500773,0.20340030899999997,0.114899536,1.724980986,7.528767305,0.965826891,0.737768577,0.090664606,0.14173034,0.084838866,0.017353578999999997,0.19277108399999998,0.4890625,0.0078125,2.4609375,2.453125,0.241032518,1.0
0.071792648,0.164117227,0.09426733400000001,0.207548249,0.113280915,1.78228207,6.785706802000001,0.953487075,0.667288349,0.060042887999999996,0.152080516,0.08867097300000001,0.026845637999999998,0.156862745,0.597426471,0.0078125,3.953125,3.9453125,0.19314546800000001,1.0
0.068327588,0.16254375699999998,0.093932322,0.202893816,0.108961494,1.953073325,7.469801745,0.9501585840000001,0.648722531,0.08413068800000001,0.150002435,0.093507639,0.016343207,0.258064516,0.47098214299999996,0.0078125,4.875,4.8671875,0.135586819,1.0
0.072699326,0.136797967,0.087878018,0.192833545,0.10495552699999999,2.52838405,13.098922300000002,0.963082618,0.7271689170000001,0.09499364699999999,0.141262751,0.095860266,0.015857284,0.26666666699999997,0.414362981,0.0078125,2.5859375,2.578125,0.144191919,1.0
0.069921983,0.148396095,0.087085077,0.198772664,0.11168758699999999,2.025650261,8.292933318,0.9593304429999999,0.708366596,0.08493723800000001,0.14446144,0.09681669,0.017410229,0.262295082,0.669744318,0.0078125,4.8125,4.8046875,0.16300813,1.0
0.071697394,0.143202033,0.09339263,0.20350698899999997,0.11011435800000001,1.8275548590000001,7.7787160879999995,0.9639701690000001,0.72488964,0.09517153699999999,0.14893266800000002,0.09079563,0.021276596000000002,0.26666666699999997,0.47453703700000005,0.0078125,4.7734375,4.765625,0.153901639,1.0
0.070775538,0.140692688,0.09512919199999999,0.21026937899999998,0.11514018699999999,1.773642161,6.832307134,0.9575890140000001,0.695730682,0.096668499,0.147380705,0.102929925,0.015857284,0.275862069,0.37046371,0.015625,3.4921875,3.4765625,0.097869043,1.0
0.08199558700000001,0.12285557400000001,0.08287754,0.216035146,0.13315760599999998,26.93501927,890.8453977,0.912579156,0.586009845,0.0,0.132709975,0.09164744,0.017410229,0.262295082,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.086030679,0.117162092,0.030305541000000002,0.19285344399999998,0.162547903,26.13693715,870.3048838,0.9229414309999999,0.619477394,0.0,0.11555734,0.094866655,0.016649324,0.271186441,0.010318396,0.0078125,0.1328125,0.125,0.040865385,1.0
0.083778792,0.125357312,0.074339801,0.216393753,0.14205395199999998,30.68466989,1116.036622,0.9073822979999999,0.573354875,0.0,0.133108102,0.095086608,0.022727273,0.222222222,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.08826444,0.128546825,0.052744887000000004,0.222583423,0.169838536,28.97624149,990.7798885,0.888299342,0.5035545370000001,0.0,0.13340514,0.10690366,0.015670911000000003,0.271186441,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.085713648,0.121131448,0.05171381,0.21454242899999998,0.162828619,23.22549206,638.1274262000001,0.911996439,0.6262669479999999,0.0,0.126405749,0.08590859,0.017391304,0.26666666699999997,0.020359848,0.0078125,0.421875,0.4140625,0.0625,1.0
0.08485286,0.12482659,0.072427746,0.213641618,0.14121387300000002,25.27605953,747.381444,0.8624243859999999,0.471193175,0.0,0.130041559,0.079666795,0.018306636,0.26666666699999997,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.089010276,0.12416801300000001,0.049305330999999994,0.222778675,0.17347334399999997,23.64839921,659.3184272999999,0.8652776809999999,0.47277959,0.0,0.128899304,0.09035005900000001,0.025,0.26666666699999997,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.078971465,0.13091514099999998,0.105524126,0.20569051600000002,0.10016638900000001,23.08385363,632.726357,0.8875821620000001,0.49183945100000004,0.0,0.138850844,0.093863067,0.05,0.202531646,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.079634683,0.12814645300000002,0.10508009199999999,0.183676583,0.07859649099999999,24.01834268,686.5881775,0.8755794309999999,0.459350521,0.0,0.133107895,0.090805946,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.086122445,0.126901288,0.09926180300000001,0.218712446,0.11945064400000001,21.71489122,575.8605603,0.887039736,0.500550692,0.0,0.135603867,0.082045913,0.025,0.207792208,0.025146484,0.0078125,0.5625,0.5546875,0.064516129,1.0
0.070466,0.134948945,0.070524166,0.170782845,0.100258679,1.298188186,4.588311607,0.96403636,0.7271639129999999,0.17021102800000001,0.129003126,0.139353024,0.019207683,0.228571429,0.29857337,0.03125,3.609375,3.578125,0.103763776,1.0
0.077781662,0.12870317,0.05581172,0.17073006699999999,0.114918348,1.330018622,5.444217993,0.967388776,0.712792357,0.13751200800000002,0.125830381,0.136684211,0.015810277,0.275862069,0.24289772699999998,0.0078125,5.4921875,5.484375,0.052859961,1.0
0.062352304000000004,0.156538751,0.129149737,0.228592927,0.09944319,1.5672295330000001,5.3007844330000005,0.9183293109999999,0.4406127,0.139473288,0.16963462899999998,0.13041007300000002,0.022889842999999997,0.18390804600000002,0.20174632399999998,0.1171875,0.3984375,0.28125,0.307291667,1.0
0.066908976,0.145363065,0.11670669,0.17273870800000002,0.056032017999999996,1.928249409,6.91077607,0.9353880309999999,0.5643405779999999,0.116546598,0.1456762,0.12092085300000001,0.015763547,0.205128205,0.360625,0.0234375,5.0,4.9765625,0.062794349,1.0
0.072067244,0.14800486599999998,0.115304136,0.18854014600000002,0.07323601,1.4544165480000002,5.319291814,0.954526283,0.665344898,0.128248175,0.150660627,0.11840662199999999,0.017353578999999997,0.19047619,0.221354167,0.0078125,2.0703125,2.0625,0.113636364,1.0
0.09476271800000001,0.1584,0.053688889000000004,0.214577778,0.160888889,31.35506759,1045.528502,0.833948476,0.494854235,0.0,0.137412268,0.074020769,0.015779093,0.275862069,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.09316341300000001,0.17249563699999998,0.085514834,0.22559627699999998,0.140081443,32.35073927,1122.219023,0.853310785,0.482366962,0.0,0.148504903,0.078179813,0.015936255,0.258064516,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.09453461699999999,0.138825996,0.023480084,0.20427673,0.180796646,24.07525155,622.2092982999999,0.81449885,0.463573621,0.0,0.129494631,0.07448185,0.017039403999999998,0.21621621600000002,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.08760632900000001,0.139022222,0.09386666699999999,0.21724444399999998,0.12337777800000001,30.82275524,1022.0641199999999,0.8441129690000001,0.43987502700000003,0.0,0.14101730099999998,0.07161008099999999,0.015984016,0.219178082,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.091993697,0.135808383,0.00023952099999999997,0.196407186,0.196167665,27.07823715,778.651891,0.8157571020000001,0.503364579,0.0,0.12443455199999999,0.076402186,0.017185822,0.205128205,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.0914652,0.151220401,0.081602914,0.216247723,0.134644809,25.69328867,711.1343103999999,0.842625568,0.466323019,0.0,0.14037316800000002,0.064366703,0.015779093,0.16,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.091372001,0.15771152300000002,0.081901692,0.20870265899999998,0.126800967,27.50561261,811.2473156000001,0.855926723,0.505870653,0.0,0.14213336599999998,0.073122644,0.016546019,0.17204301100000002,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.08934160699999999,0.156704545,0.070198864,0.20840909100000002,0.138210227,29.46795062,927.373183,0.851999339,0.51485225,0.0,0.136930257,0.074691934,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.091720325,0.136923077,0.037884615,0.2,0.162115385,30.12734712,965.7262389,0.8212345440000001,0.475372568,0.0,0.129408891,0.066563908,0.016,0.275862069,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.09251486,0.16237816800000002,0.07859649099999999,0.21695906399999998,0.13836257300000002,25.00577457,670.7577732000001,0.853836596,0.517810951,0.0,0.141598185,0.07024928400000001,0.016260163,0.213333333,0.0078125,0.0078125,0.0078125,0.0,0.0,1.0
0.067961896,0.159920213,0.09122340400000001,0.21837766,0.127154255,2.4057101569999997,11.302131900000001,0.94438662,0.62517986,0.081170213,0.155171185,0.08168964299999999,0.015640274,0.26666666699999997,0.891493056,0.0078125,6.53125,6.5234375,0.208238069,1.0
0.067818483,0.16960138600000002,0.098266898,0.228561525,0.130294627,1.437013603,4.798000994,0.947677667,0.634989919,0.160866551,0.16471042800000002,0.085798977,0.015748031000000003,0.26666666699999997,0.784646739,0.0078125,5.75,5.7421875,0.219565922,1.0
0.060520408,0.190920465,0.108096515,0.21394101899999998,0.105844504,1.9690570790000002,6.624244837000001,0.92385904,0.539665849,0.195924933,0.169446228,0.08548453,0.01611279,0.152380952,0.39605978299999994,0.0078125,2.7265625,2.71875,0.156677614,1.0
0.06665235900000001,0.17910661100000003,0.104562239,0.21879690300000001,0.11423466300000001,2.355883038,10.98910463,0.937555377,0.569748742,0.179773675,0.17152478100000002,0.085489533,0.016666667,0.275862069,0.701522436,0.0625,4.7265625,4.6640625,0.20277061,1.0
0.068699759,0.173915806,0.099634631,0.21706116,0.117426529,2.11022156,8.703582688,0.9465674390000001,0.644403201,0.176362192,0.165675768,0.08631501,0.016427105,0.228571429,0.6769935340000001,0.0078125,3.3125,3.3046875,0.27274319199999997,1.0
0.065382053,0.182162645,0.112100089,0.226201966,0.11410187699999999,1.306581011,5.213946925,0.942771149,0.565058683,0.18241286899999998,0.175236547,0.09257708699999999,0.016129031999999998,0.26666666699999997,0.8040625,0.0078125,6.2890625,6.28125,0.152065758,1.0
0.069192145,0.17444148899999998,0.109654255,0.243696809,0.134042553,2.279271975,8.659379909,0.926939117,0.560883034,0.175744681,0.17335613,0.091686966,0.019559902,0.26666666699999997,0.5087890629999999,0.0078125,3.5546875,3.546875,0.16332191199999999,1.0
0.067265354,0.174785568,0.10330837300000001,0.22300885,0.11970047699999999,1.717753342,7.054669181,0.9518420890000001,0.645683731,0.16639891099999998,0.167688531,0.085795436,0.020539153,0.25,0.7549715909999999,0.0078125,4.2421875,4.234375,0.198369242,1.0
0.066537679,0.17976382800000001,0.120944686,0.237016781,0.116072094,1.373610739,4.794717814,0.945122391,0.5768712020000001,0.171932878,0.177154006,0.086956089,0.01659751,0.271186441,0.329391892,0.03125,2.9375,2.90625,0.101612903,1.0
0.065247119,0.175386615,0.104977258,0.21268356100000002,0.107706303,1.366131987,4.781192477,0.95290412,0.6428617179999999,0.17575048699999998,0.167092111,0.08217041,0.017448201,0.21621621600000002,0.8049172790000001,0.0703125,3.8828125,3.8125,0.222801788,1.0
0.087048351,0.12314136099999999,0.06578534,0.213848168,0.14806282699999998,27.18931679,853.2774796,0.9170469609999999,0.608107588,0.0,0.135439921,0.100477175,0.017316017,0.271186441,0.025669643,0.0078125,0.375,0.3671875,0.051894135999999993,1.0
0.07508261299999999,0.095585344,0.047542449,0.172153709,0.12461126,1.7921521980000001,8.022700187,0.9628351740000001,0.7358721840000001,0.060053619,0.11133671699999999,0.084688721,0.015670911000000003,0.19277108399999998,0.1953125,0.0078125,0.734375,0.7265625,0.2479092,1.0
0.076256219,0.109097408,0.063556747,0.180661305,0.11710455800000001,3.81530382,38.86715787,0.961527835,0.739691106,0.060053619,0.126490157,0.089792422,0.015841584,0.271186441,0.9404296879999999,0.0078125,4.890625,4.8828125,0.263876923,1.0
0.07333391,0.150425532,0.086382979,0.197712766,0.11132978699999999,3.58600908,28.34661481,0.961517081,0.7345250659999999,0.059946809000000004,0.14350389800000002,0.090472014,0.017448201,0.235294118,0.462015086,0.0078125,2.3359375,2.328125,0.203020134,1.0
0.076687615,0.070774908,0.034612546,0.159372694,0.124760148,1.262548824,3.972190245,0.9569371640000001,0.6991692820000001,0.026088561,0.098401264,0.103000399,0.016343207,0.271186441,0.6935763890000001,0.015625,4.109375,4.09375,0.29434216399999996,1.0
0.074459252,0.121897336,0.075139701,0.20267706300000002,0.127537362,2.32322911,19.48285038,0.9731269229999999,0.783048031,0.060038985999999996,0.133789167,0.097054156,0.034482759,0.262295082,0.71875,0.03125,4.3828125,4.3515625,0.25604198300000003,1.0
0.075127874,0.13301703199999998,0.08549878300000001,0.201143552,0.11564476900000001,2.9142784139999995,27.59024718,0.970401486,0.771349882,0.060121655,0.14210779099999998,0.10157357800000001,0.015888779,0.262295082,1.204733456,0.0078125,5.8203125,5.8125,0.26735092899999996,1.0
0.07448350599999999,0.11475774400000001,0.06494042900000001,0.182811755,0.117871326,2.096057426,13.90049827,0.966506126,0.752876019,0.060047657000000004,0.125046513,0.099437994,0.017094017,0.262295082,0.735795455,0.0234375,5.640625,5.6171875,0.165646732,1.0
0.076185217,0.09802163800000001,0.054095827,0.185440495,0.131344668,2.309560598,12.32044459,0.9592878840000001,0.712753091,0.059938175999999996,0.118012458,0.100263865,0.015841584,0.258064516,0.5228125,0.0078125,4.265625,4.2578125,0.192201835,1.0
0.070290096,0.157640751,0.091081323,0.19567471,0.104593387,2.648519925,15.57177256,0.9490206609999999,0.66825601,0.060053619,0.146408769,0.101699939,0.017957351,0.271186441,0.60625,0.0546875,2.5546875,2.5,0.203125,1.0
0.071191084,0.160147601,0.090664207,0.19501845,0.104354244,2.529523094,12.2999729,0.940378871,0.63318973,0.060184502,0.147246228,0.083904732,0.017877095,0.17582417600000003,0.527994792,0.0078125,1.734375,1.7265625,0.376799671,1.0
0.079885633,0.129410363,0.08638475300000001,0.20745682,0.12107206699999999,1.349488267,5.086586797,0.968367091,0.762795577,0.010839786,0.136544995,0.10776420199999999,0.016129031999999998,0.275862069,0.328125,0.0078125,4.9453125,4.9375,0.086708861,1.0
0.083649656,0.121954262,0.064033264,0.213056133,0.149022869,2.58333995,12.13639028,0.957859311,0.718049103,0.003056133,0.131649276,0.113352435,0.017003188,0.275862069,0.348894817,0.0078125,5.390625,5.3828125,0.049024350999999994,1.0
0.090157061,0.126277713,0.049824970999999996,0.22576429399999998,0.175939323,1.122687907,3.822379395,0.961351376,0.7044025709999999,0.006371061999999999,0.136619901,0.10403321900000001,0.017679558,0.262295082,0.170691288,0.0078125,0.6875,0.6796875,0.210344828,1.0
0.081464777,0.12006861099999999,0.071560892,0.21724414,0.14568324800000002,1.9092015740000001,7.550408516,0.958706871,0.7170756009999999,0.111903945,0.13635787300000002,0.10943672800000001,0.027538726,0.258064516,0.40966796899999997,0.0078125,3.9921875,3.984375,0.074374577,1.0
0.087423579,0.110097087,0.019935275,0.197540453,0.177605178,2.966549812,14.17252009,0.953355517,0.7018519540000001,0.006796117,0.113998321,0.10689549400000001,0.015717092,0.231884058,0.36657072399999996,0.0078125,6.8671875,6.859375,0.081909643,1.0
0.080663975,0.120077973,0.076595192,0.211410006,0.134814815,1.5539922430000002,5.690074044,0.968708804,0.776187035,0.09351527,0.134280484,0.111085453,0.028520498999999998,0.275862069,0.46065848200000004,0.0078125,5.2109375,5.203125,0.11033033,1.0
0.085092468,0.12901162800000002,0.051007752,0.21,0.158992248,1.2214871390000002,4.677909207,0.97086915,0.7713379429999999,0.007596899,0.131286983,0.12189579800000001,0.016,0.275862069,0.45638020799999995,0.0078125,2.9609375,2.953125,0.200034136,1.0
0.08107042099999999,0.14604099199999998,0.096806904,0.21959007600000002,0.122783172,1.136307535,4.520412167,0.971441518,0.7744609809999999,0.11085221099999999,0.146211067,0.11173916,0.01946472,0.262295082,0.839732143,0.0078125,5.6015625,5.59375,0.130686353,1.0
0.080208207,0.10587763300000001,0.039177533,0.181424273,0.14224674,1.5565368069999999,6.506861287,0.9700142959999999,0.771717924,0.0074423269999999994,0.114047963,0.11298998,0.017699115,0.262295082,0.18722098199999998,0.0078125,0.5859375,0.578125,0.38338338299999997,1.0
0.08146291,0.11676429599999999,0.065411437,0.20716875899999998,0.141757322,1.345414235,5.213894885,0.9666381940000001,0.748405675,0.100948396,0.130483909,0.09833777199999999,0.019230768999999998,0.275862069,0.1540625,0.0078125,0.640625,0.6328125,0.260332797,1.0
0.08088751200000001,0.147741331,0.098931584,0.251527648,0.152596064,2.354468745,10.72937404,0.960501851,0.715570527,0.131996251,0.163449141,0.126163243,0.022346368999999998,0.26666666699999997,0.326239224,0.0078125,0.7734375,0.765625,0.22919937199999998,1.0
0.088781031,0.14052963400000001,0.076738125,0.256107608,0.179369483,2.576943162,11.62925598,0.941863633,0.599405156,0.134409416,0.158351723,0.129129178,0.017718715,0.24242424199999998,0.368790064,0.046875,0.9140625,0.8671875,0.21548575600000003,1.0
0.0653371,0.203145104,0.137698356,0.25838456,0.120686204,3.68761292,23.8706803,0.902564585,0.41745109999999996,0.258784846,0.194226394,0.126885306,0.033472802999999995,0.17204301100000002,0.645833333,0.140625,6.3125,6.171875,0.024683543999999998,1.0
0.076998697,0.180875912,0.13046228699999998,0.257518248,0.127055961,2.636325919,12.37183178,0.9285838820000001,0.539688442,0.261605839,0.183167358,0.124997378,0.016967126000000003,0.262295082,0.445572917,0.0078125,3.59375,3.5859375,0.115543535,1.0
0.072547769,0.152969825,0.12643726800000002,0.242053997,0.115616728,2.263057987,9.621681216,0.9484431809999999,0.6515372070000001,0.28,0.166508275,0.11128554800000001,0.016824395,0.231884058,0.479492188,0.0078125,6.859375,6.8515625,0.070005401,1.0
0.067508165,0.179458375,0.133681043,0.257953862,0.12427281800000001,1.871545016,6.0920789289999995,0.909427751,0.403200044,0.131574724,0.19060369100000002,0.128034324,0.016824395,0.275862069,0.593303571,0.0078125,5.3125,5.3046875,0.120029455,1.0
0.075432095,0.156328066,0.128306998,0.25134687699999997,0.12303988,2.400994179,9.878839855,0.9394298529999999,0.623890324,0.137366441,0.174151584,0.12908994099999999,0.04519774,0.213333333,0.2890625,0.046875,0.7109375,0.6640625,0.276470588,1.0
0.078937918,0.154168096,0.124711264,0.253584906,0.12887364199999998,2.7613761080000003,13.61691978,0.933829079,0.562797801,0.262229846,0.173094592,0.132628339,0.053333333,0.22535211300000002,0.4278125,0.0390625,0.9140625,0.875,0.282608696,1.0
0.074080927,0.159081164,0.131638591,0.25870342,0.127064829,2.642745949,11.08093241,0.9205898459999999,0.524414837,0.260847371,0.180052131,0.131712826,0.017857143,0.207792208,0.318709936,0.1171875,0.6328125,0.515625,0.41427432200000003,1.0
0.06314109,0.176691627,0.137808033,0.25331518,0.115507148,1.9691415980000002,8.000181417,0.922335592,0.463953588,0.255793057,0.187741397,0.132163571,0.018327606,0.24242424199999998,0.372896635,0.046875,0.84375,0.796875,0.22467320300000002,1.0
0.088853059,0.19817351600000002,0.10739726,0.25528158300000003,0.147884323,4.39652558,38.05892553,0.926626763,0.6140301229999999,0.0,0.174623241,0.114102047,0.020486556,0.179775281,0.28857421899999997,0.0078125,0.6875,0.6796875,0.259770115,1.0
0.070298019,0.194924039,0.149383378,0.256478999,0.107095621,1.952501051,6.867106657999999,0.924806353,0.5438575520000001,0.252975871,0.195126971,0.132863118,0.019417476,0.275862069,0.47916666700000005,0.0078125,5.8125,5.8046875,0.09406844800000001,1.0
0.069162664,0.19427966100000002,0.146228814,0.24559322,0.09936440699999999,1.69891296,6.97684128,0.9428718640000001,0.617207386,0.27970339,0.187102575,0.131937847,0.016326531000000002,0.222222222,0.270733173,0.0078125,0.484375,0.4765625,0.239344262,1.0
0.087959729,0.192786885,0.123934426,0.25579731699999997,0.131862891,4.146401216,32.39132329,0.916256498,0.573846699,0.0,0.179253335,0.12331233,0.016614746,0.26666666699999997,0.5984375,0.0078125,5.4296875,5.421875,0.16313297699999998,1.0
0.06259569599999999,0.197838983,0.165211864,0.214152542,0.048940678,2.632291452,10.32342584,0.9167821290000001,0.551162529,0.198432203,0.18300151399999998,0.171643618,0.025806452,0.253968254,0.47265625,0.0078125,1.234375,1.2265625,0.195414013,1.0
0.067199145,0.225319865,0.167811448,0.262558923,0.094747475,1.798545545,5.916814541,0.9069290000000001,0.44618646700000003,0.265387205,0.20409602300000002,0.130455177,0.020833333,0.25,0.25390625,0.0078125,0.5703125,0.5625,0.21153846199999998,1.0
0.072889682,0.22054216899999998,0.12313253,0.24162650600000002,0.118493976,2.903704715,13.47993531,0.9101930579999999,0.516566878,0.242048193,0.187881443,0.12224432800000001,0.015655577,0.235294118,0.322395833,0.0078125,0.609375,0.6015625,0.26994434100000003,1.0
0.055954235,0.185459496,0.119891082,0.217290674,0.097399592,2.411366042,10.11663997,0.9017212790000001,0.337573303,0.0,0.17090435199999998,0.117811192,0.018518519,0.275862069,0.202636719,0.0078125,1.53125,1.5234375,0.06043956,1.0
0.055437867,0.18698065600000002,0.12104289300000001,0.211707317,0.09066442400000001,2.667088156,15.12712706,0.90234792,0.35113045200000004,0.0,0.169310404,0.11518075,0.016096579,0.275862069,0.21413352300000002,0.0078125,0.6328125,0.625,0.269375,1.0
0.059537133,0.15530132800000002,0.12012257400000001,0.22279877399999998,0.1026762,3.487823674,19.18303118,0.891240266,0.336755307,0.121838611,0.167901403,0.094817045,0.021164021,0.14953271,0.258789063,0.0078125,0.6796875,0.671875,0.387596899,1.0
0.054223565,0.183927765,0.122197141,0.217215952,0.095018811,2.487170149,11.41512563,0.903492647,0.340566563,0.0,0.16966792600000002,0.103282233,0.015779093,0.275862069,0.239762931,0.0078125,0.890625,0.8828125,0.21206161899999998,1.0
0.054806468,0.188347458,0.127245763,0.20317796600000002,0.075932203,4.8057726480000005,30.75095976,0.875926547,0.342791543,0.189533898,0.172242859,0.09440051599999999,0.022284123,0.21052631600000002,0.24136513199999998,0.0078125,0.828125,0.8203125,0.269642857,1.0
0.059058745,0.179654255,0.118776596,0.220611702,0.101835106,3.386536923,19.01070501,0.892121333,0.336294751,0.0,0.16973624699999998,0.125937251,0.01843318,0.275862069,0.140625,0.0078125,0.5546875,0.546875,0.21105990800000002,1.0
0.055143523,0.185035743,0.121652105,0.20749801399999998,0.085845909,2.755620209,17.03753468,0.91004503,0.369568127,0.0,0.16879083,0.10496504599999999,0.023357664,0.205128205,0.24014945699999998,0.0078125,0.6953125,0.6875,0.200929752,1.0
0.054076484,0.183929619,0.120498534,0.21390029300000002,0.09340176,2.513792647,12.26363065,0.900882127,0.333114349,0.0,0.169100156,0.10224810599999999,0.017094017,0.213333333,0.221235795,0.0078125,0.6953125,0.6875,0.217532468,1.0
0.061434706,0.143542354,0.119823982,0.220858086,0.10103410300000001,4.407364841000001,29.53040395,0.8865860590000001,0.35912206700000004,0.119823982,0.165101812,0.08556687800000001,0.016243655,0.24242424199999998,0.06875,0.0078125,0.296875,0.2890625,0.166666667,1.0
0.060587117999999995,0.17623978199999998,0.119019074,0.222779292,0.103760218,3.003081513,14.56348119,0.8734936329999999,0.279631783,0.118256131,0.169299933,0.102431715,0.020997375,0.275862069,0.206414474,0.0078125,1.1953125,1.1875,0.166408669,1.0
0.070732062,0.17509641899999998,0.10644628099999999,0.223884298,0.11743801699999999,1.52334828,5.952213402999999,0.961454703,0.7013373190000001,0.22870523399999998,0.161798948,0.098397466,0.020278834,0.202531646,0.40490301700000003,0.0078125,3.2265625,3.21875,0.163610212,1.0
0.07772968599999999,0.142815356,0.082925046,0.202961609,0.12003656300000001,1.066574774,4.670176551,0.9732874309999999,0.78358825,0.087531993,0.141996009,0.095639679,0.017837235,0.18390804600000002,0.31287202399999997,0.0078125,0.6484375,0.640625,0.246341463,1.0
0.070109507,0.172265625,0.09515625,0.202526042,0.10736979199999999,2.244613431,9.03792311,0.950210001,0.661866724,0.189401042,0.151755275,0.098608875,0.016949153,0.275862069,0.184895833,0.0078125,0.671875,0.6640625,0.186764706,1.0
0.07295515799999999,0.158460278,0.10158886199999999,0.21579033600000003,0.114201474,1.107812057,4.410252585,0.9726165000000001,0.779599755,0.10732186699999999,0.155791036,0.11859037800000001,0.033333333,0.275862069,0.424715909,0.0078125,3.0625,3.0546875,0.161856047,1.0
